,yrsurv,age,gender,irstrata,fearfail,suskill,opport,knowent,discent,exreason,bstart
30654,2017,42,1,2,1,2,2,2,0,0,2
30659,2017,29,1,2,2,1,-1,1,0,0,2
30660,2017,52,1,2,2,2,2,2,0,0,2
30663,2017,51,1,2,2,1,-1,1,1,8,2
30664,2017,53,1,2,2,1,-1,1,0,0,2
30666,2017,63,1,2,1,1,2,2,0,0,2
30668,2017,64,1,2,2,-1,2,2,0,0,2
30669,2017,20,1,2,1,-1,-1,2,0,0,2
30670,2017,28,1,2,1,-1,2,1,0,0,-1
30672,2017,61,1,2,2,-1,-1,1,0,0,2
30673,2017,54,1,2,2,1,-1,1,0,0,2
30674,2017,24,1,2,1,-1,-1,1,0,0,2
30675,2017,27,1,2,1,1,2,1,0,0,2
30676,2017,29,1,2,1,1,-1,1,0,0,2
30677,2017,28,1,2,1,1,1,1,0,0,1
30682,2017,24,1,2,2,1,-1,1,0,0,2
30683,2017,35,1,2,2,1,-1,1,0,0,2
30684,2017,25,1,2,1,-1,-1,1,0,0,2
30685,2017,23,1,2,1,-1,-1,1,0,0,2
30687,2017,46,1,2,1,1,-1,1,0,0,2
30688,2017,45,1,2,2,1,-1,1,0,0,2
30689,2017,41,1,2,1,2,-1,1,0,0,2
30690,2017,36,1,2,2,1,-1,1,0,0,2
30691,2017,51,1,2,2,1,2,1,0,0,2
30692,2017,52,1,2,2,1,-1,1,0,0,2
30730,2017,24,2,2,2,1,1,2,0,0,2
30733,2017,38,1,2,2,1,1,1,0,0,1
30734,2017,34,1,2,1,1,2,1,0,0,1
30735,2017,56,1,2,1,1,1,1,0,0,1
30737,2017,29,1,2,1,1,2,2,0,0,2
30740,2017,61,1,2,2,1,1,1,0,0,1
30743,2017,25,1,2,-1,2,2,2,1,10,1
30745,2017,32,1,2,2,1,2,2,0,0,1
30746,2017,33,1,2,2,1,2,2,0,0,1
30750,2017,31,1,2,1,1,-1,1,1,6,2
30751,2017,37,1,2,2,1,1,1,0,0,1
30752,2017,33,1,2,1,1,2,1,0,0,1
30753,2017,32,1,2,1,1,2,1,0,0,2
30755,2017,37,1,2,2,1,-1,1,1,8,1
30757,2017,32,1,2,2,1,2,1,0,0,1
30759,2017,28,1,2,2,2,1,2,0,0,2
30760,2017,29,1,2,2,2,2,1,0,0,1
30761,2017,30,2,2,2,1,-1,2,0,0,1
30762,2017,28,1,2,1,1,2,1,0,0,1
30764,2017,32,1,1,1,1,2,1,0,0,1
30767,2017,40,1,2,2,1,1,1,0,0,2
30770,2017,43,2,2,2,1,1,1,0,0,2
30772,2017,39,2,2,2,2,-1,2,0,0,2
30784,2017,35,1,2,2,1,2,2,0,0,1
30794,2017,29,2,2,1,1,1,1,0,0,1
30798,2017,45,1,2,2,1,1,2,0,0,1
30811,2017,43,2,2,2,1,2,1,0,0,1
30816,2017,20,1,2,2,2,1,2,0,0,1
30817,2017,39,1,2,2,1,1,1,0,0,1
30818,2017,32,2,2,2,1,1,2,0,0,1
30819,2017,49,1,2,1,2,2,1,0,0,2
30820,2017,36,1,2,2,1,1,1,0,0,1
30823,2017,26,1,2,-2,1,1,1,0,0,1
30829,2017,31,2,2,2,2,1,2,0,0,2
30833,2017,44,1,2,2,1,2,1,0,0,1
30835,2017,28,1,2,2,2,2,1,1,8,1
30836,2017,45,1,2,2,1,1,2,0,0,2
30837,2017,29,1,2,1,2,2,2,0,0,1
30838,2017,33,1,2,2,2,1,1,0,0,2
30839,2017,51,1,2,1,1,2,2,0,0,2
30843,2017,35,2,2,2,1,2,2,0,0,1
30846,2017,35,2,2,2,2,2,2,0,0,2
30849,2017,36,1,2,2,1,1,2,0,0,1
30852,2017,36,1,2,2,1,2,2,0,0,2
30853,2017,47,1,2,2,1,1,1,0,0,2
30854,2017,40,1,2,2,1,1,1,0,0,2
30857,2017,47,1,2,2,1,2,2,0,0,2
30859,2017,27,2,2,1,2,2,2,0,0,2
30864,2017,48,1,2,2,1,2,2,0,0,2
30866,2017,27,2,2,2,2,2,2,0,0,2
30871,2017,25,2,2,2,2,2,2,0,0,2
30873,2017,30,1,2,2,2,2,2,0,0,1
30876,2017,26,2,2,1,2,1,1,0,0,2
30879,2017,24,2,2,2,1,1,1,0,0,1
30883,2017,48,1,2,2,1,1,1,0,0,2
30884,2017,31,1,2,2,1,2,2,0,0,1
30889,2017,28,1,2,2,1,2,2,0,0,2
30895,2017,28,1,2,2,1,2,1,0,0,2
30898,2017,37,2,2,1,1,1,2,0,0,2
30902,2017,35,1,2,1,2,2,2,0,0,2
30908,2017,27,2,2,2,1,1,1,0,0,1
30913,2017,30,2,2,1,1,2,1,0,0,1
30922,2017,38,1,2,1,1,2,1,1,7,2
30930,2017,35,1,2,1,2,2,1,1,8,2
30932,2017,33,1,2,2,1,1,1,0,0,1
30933,2017,36,1,2,2,1,2,1,0,0,1
30934,2017,37,1,2,2,1,1,1,0,0,1
30935,2017,24,2,2,2,1,1,2,0,0,1
30938,2017,34,1,2,2,1,2,2,0,0,1
30939,2017,34,1,2,1,1,2,2,0,0,2
30940,2017,23,1,2,2,1,1,1,0,0,1
30942,2017,32,1,2,2,1,1,1,0,0,2
30950,2017,30,1,2,2,1,2,2,0,0,2
30953,2017,36,2,2,2,1,1,1,0,0,1
30955,2017,24,1,2,2,2,1,1,0,0,1
30968,2017,29,2,2,2,1,1,1,0,0,1
30971,2017,38,2,2,2,1,2,1,0,0,2
30972,2017,35,2,2,2,1,1,2,0,0,1
30976,2017,25,1,2,2,2,2,2,0,0,1
30977,2017,18,1,2,2,1,1,1,1,8,1
30980,2017,54,2,2,2,1,1,1,1,8,1
30981,2017,24,2,2,1,2,2,1,1,8,1
30982,2017,31,1,2,2,1,1,2,0,0,1
30983,2017,50,1,2,2,2,1,1,1,7,1
30984,2017,64,1,2,2,2,2,1,0,0,1
30987,2017,31,2,2,2,1,1,1,0,0,1
30989,2017,31,1,2,1,2,2,1,1,8,1
30992,2017,44,2,2,2,2,2,1,0,0,2
30994,2017,36,1,2,1,1,2,2,0,0,2
30997,2017,47,2,2,2,1,2,2,0,0,2
31000,2017,52,1,2,2,1,2,2,1,2,2
31002,2017,27,2,2,2,1,2,2,0,0,2
31003,2017,18,2,2,-1,1,1,1,0,0,1
31004,2017,26,2,2,1,2,2,1,0,0,2
31005,2017,25,1,2,2,1,1,1,1,6,1
31007,2017,32,1,2,2,1,2,2,1,5,2
31008,2017,44,1,2,1,1,1,2,0,0,2
31009,2017,43,1,2,-1,1,2,2,0,0,2
31011,2017,24,2,2,2,1,2,2,0,0,1
31013,2017,26,1,2,2,2,1,2,0,0,2
31014,2017,41,1,2,2,1,1,2,1,5,1
31015,2017,35,1,2,2,1,1,1,0,0,1
31018,2017,24,1,2,2,1,1,1,0,0,1
31021,2017,24,1,2,2,1,1,1,0,0,2
31037,2017,36,1,2,2,1,1,1,0,0,1
31039,2017,32,1,2,2,1,2,2,0,0,1
31040,2017,26,1,2,2,1,1,1,0,0,1
31044,2017,45,1,2,2,1,1,1,0,0,2
31047,2017,59,1,2,2,1,2,1,0,0,1
31049,2017,63,1,2,2,1,2,1,0,0,1
31051,2017,33,1,2,2,1,1,1,0,0,2
31055,2017,44,1,2,2,2,1,1,0,0,2
31058,2017,54,1,2,2,1,1,1,0,0,1
31060,2017,32,1,2,2,1,1,1,0,0,1
31061,2017,33,2,2,2,1,1,1,0,0,2
31063,2017,38,2,2,1,1,2,1,0,0,2
31065,2017,24,2,2,2,1,1,1,0,0,2
31071,2017,23,2,2,2,1,1,1,0,0,2
31075,2017,40,1,2,-1,-2,2,2,0,0,2
31076,2017,26,1,2,2,1,1,1,1,6,2
31080,2017,24,1,2,-1,1,1,1,0,0,2
31083,2017,28,1,2,2,1,1,1,0,0,1
31084,2017,28,1,2,-2,1,1,1,0,0,2
31094,2017,24,1,2,1,2,2,1,0,0,2
31096,2017,23,1,2,1,1,2,1,0,0,2
31097,2017,37,1,2,2,1,-2,1,0,0,2
31106,2017,32,1,2,2,1,1,1,0,0,2
31108,2017,27,2,2,1,2,-1,1,0,0,2
31115,2017,29,1,2,1,1,1,1,0,0,1
31131,2017,45,1,2,2,1,2,2,0,0,1
31133,2017,24,2,2,2,1,1,1,0,0,1
31134,2017,35,1,2,2,1,2,1,0,0,2
31135,2017,28,1,2,1,2,2,2,0,0,2
31137,2017,30,2,2,1,2,1,1,0,0,2
31140,2017,35,2,2,2,2,2,2,1,8,2
31142,2017,24,1,2,2,1,1,2,0,0,2
31143,2017,45,1,2,2,1,1,1,0,0,2
31144,2017,29,1,2,2,1,1,2,0,0,2
31147,2017,35,1,2,2,1,1,1,1,8,2
31149,2017,28,2,2,1,1,1,1,0,0,1
31150,2017,49,2,2,2,2,1,2,0,0,2
31155,2017,48,2,2,2,2,1,2,0,0,2
31157,2017,28,1,2,2,1,1,2,0,0,2
31158,2017,31,1,2,2,1,2,2,0,0,1
31160,2017,37,1,2,2,1,1,1,0,0,1
31161,2017,37,1,2,2,1,1,1,0,0,1
31162,2017,23,1,2,2,2,1,2,0,0,2
31163,2017,24,1,2,2,1,2,2,0,0,2
31165,2017,33,1,2,2,1,2,2,0,0,2
31167,2017,32,1,2,1,1,2,1,1,6,2
31170,2017,31,1,2,2,1,2,2,0,0,2
31171,2017,49,1,2,2,1,2,1,0,0,2
31172,2017,46,2,2,2,1,2,2,0,0,2
31174,2017,34,2,2,2,1,1,1,0,0,2
31176,2017,60,1,2,2,1,1,2,0,0,2
31177,2017,38,1,2,1,2,2,2,0,0,2
31178,2017,36,1,2,2,1,2,2,0,0,2
31179,2017,23,1,2,1,2,2,2,0,0,2
31182,2017,29,2,2,1,2,1,2,0,0,2
31184,2017,32,1,2,2,1,2,2,0,0,1
31192,2017,45,1,2,2,1,2,2,0,0,2
31193,2017,35,1,2,2,1,2,1,0,0,2
31196,2017,37,1,2,2,1,1,2,0,0,2
31202,2017,29,1,2,2,1,2,2,0,0,1
31204,2017,39,1,2,2,1,2,2,0,0,1
31205,2017,26,1,2,1,1,1,1,0,0,1
31206,2017,27,1,2,1,1,2,1,0,0,1
31208,2017,21,1,2,2,1,1,1,0,0,1
31210,2017,28,1,2,1,1,1,1,0,0,1
31213,2017,19,1,2,1,1,1,1,0,0,1
31214,2017,33,1,2,2,1,1,1,0,0,1
31215,2017,32,1,2,2,1,2,1,0,0,1
31216,2017,27,1,2,2,1,2,1,0,0,2
31218,2017,32,1,2,1,1,2,1,0,0,2
31219,2017,29,1,2,2,1,1,1,0,0,1
31220,2017,25,1,2,1,1,1,1,0,0,1
31222,2017,22,1,2,1,1,1,2,1,8,1
31223,2017,23,1,2,1,1,2,1,0,0,1
31225,2017,24,1,2,1,1,1,1,0,0,1
31226,2017,24,1,2,1,1,2,1,0,0,1
31228,2017,33,1,2,1,1,1,2,0,0,1
31229,2017,28,2,2,2,1,2,2,0,0,1
31231,2017,32,2,2,1,1,2,2,0,0,1
31232,2017,25,2,2,1,1,1,1,0,0,1
31234,2017,31,2,2,1,1,1,1,0,0,1
31235,2017,30,2,2,1,1,1,2,0,0,1
31239,2017,33,2,2,2,1,1,2,0,0,1
31241,2017,42,2,2,1,1,1,1,0,0,1
31244,2017,35,2,2,1,1,1,1,0,0,1
31245,2017,42,2,2,1,1,1,2,0,0,1
31246,2017,39,2,2,2,1,1,1,0,0,1
31247,2017,40,2,2,1,1,1,1,0,0,1
31250,2017,23,2,2,2,1,1,2,1,5,1
31252,2017,23,2,2,1,1,2,2,0,0,1
31254,2017,24,2,2,2,1,1,1,0,0,1
31257,2017,24,2,2,2,1,2,2,0,0,1
31258,2017,21,2,2,2,1,1,2,0,0,1
31261,2017,32,2,2,2,1,2,1,0,0,2
31262,2017,43,2,2,2,1,2,2,0,0,2
31264,2017,60,2,2,1,1,1,1,0,0,1
31268,2017,46,1,2,1,1,1,1,0,0,1
31269,2017,50,1,2,2,2,2,2,0,0,2
31270,2017,53,1,2,2,1,1,1,0,0,1
31273,2017,35,1,2,1,1,1,1,0,0,1
31274,2017,39,1,2,2,1,1,2,0,0,2
31275,2017,28,1,2,1,1,2,1,0,0,2
31276,2017,36,1,2,2,1,2,2,0,0,1
31277,2017,39,1,2,2,1,2,2,0,0,1
31278,2017,29,2,2,1,1,1,1,0,0,1
31280,2017,36,1,2,2,1,1,1,0,0,2
31281,2017,61,1,2,2,2,2,2,0,0,2
31285,2017,29,2,2,2,1,2,1,0,0,1
31287,2017,30,2,2,1,1,2,1,0,0,1
31288,2017,27,2,2,2,1,2,1,0,0,1
31289,2017,39,1,2,2,1,2,1,1,7,1
31290,2017,42,1,2,2,1,2,1,0,0,1
31291,2017,39,1,2,2,1,1,1,0,0,1
31292,2017,33,2,2,1,2,2,2,0,0,1
31293,2017,32,2,2,1,2,2,1,0,0,2
31294,2017,50,1,2,2,2,2,2,0,0,2
31296,2017,30,1,2,2,1,2,2,0,0,1
31299,2017,23,1,2,2,1,2,2,0,0,1
31305,2017,52,1,2,2,1,2,2,0,0,2
31307,2017,18,1,2,2,2,1,1,0,0,2
31311,2017,24,2,2,2,2,1,1,1,7,1
31312,2017,30,1,2,2,1,2,1,0,0,1
31313,2017,21,1,2,1,1,2,2,0,0,1
31314,2017,37,1,2,1,2,2,1,0,0,2
31317,2017,20,1,2,2,1,1,1,0,0,2
31318,2017,26,1,2,2,1,1,1,0,0,1
31322,2017,30,1,2,2,1,2,1,0,0,2
31324,2017,26,1,2,2,1,2,1,0,0,1
31325,2017,36,2,2,2,1,2,1,0,0,1
31326,2017,60,1,2,1,2,2,1,0,0,2
31327,2017,38,1,2,1,2,2,1,0,0,2
31328,2017,30,1,2,1,1,1,1,0,0,1
31330,2017,33,1,2,2,1,1,1,0,0,2
31331,2017,43,1,2,1,2,1,2,0,0,2
31333,2017,46,1,2,1,2,2,1,0,0,2
31334,2017,34,1,2,2,1,2,1,0,0,2
31344,2017,45,2,2,1,1,1,2,0,0,2
31352,2017,18,2,2,2,1,1,2,0,0,1
31358,2017,45,2,2,2,1,1,1,1,8,1
31372,2017,54,1,2,2,1,1,1,0,0,1
31374,2017,46,1,2,1,1,-1,1,0,0,2
31376,2017,37,1,2,1,1,-1,1,0,0,2
31377,2017,24,1,2,2,1,-1,1,0,0,1
31380,2017,35,1,2,2,1,1,1,0,0,1
31381,2017,42,1,2,2,1,1,1,0,0,1
31382,2017,43,1,2,1,2,1,1,0,0,1
31383,2017,39,1,2,1,2,1,2,0,0,2
31384,2017,36,1,2,1,2,1,2,0,0,1
31385,2017,47,1,2,2,2,1,1,0,0,2
31386,2017,24,1,2,2,1,-1,2,0,0,1
31388,2017,19,1,2,2,1,2,2,0,0,1
31390,2017,20,1,2,2,2,1,1,0,0,1
31391,2017,22,1,2,1,1,2,2,0,0,1
31392,2017,21,1,2,1,1,2,1,0,0,1
31393,2017,23,1,2,1,1,2,2,0,0,1
31394,2017,21,1,2,1,2,2,2,0,0,2
31396,2017,29,1,2,1,2,1,1,0,0,1
31397,2017,30,1,2,2,1,2,2,0,0,1
31398,2017,26,1,2,1,1,2,2,0,0,1
31399,2017,31,1,2,2,1,2,1,0,0,1
31400,2017,40,1,2,1,2,2,2,0,0,2
31401,2017,26,1,2,2,1,1,1,0,0,1
31402,2017,27,1,2,2,1,2,1,0,0,1
31403,2017,31,1,2,2,1,1,2,0,0,1
31404,2017,31,1,2,2,1,1,1,0,0,1
31407,2017,57,1,2,2,1,2,2,0,0,2
31409,2017,45,1,2,2,1,1,1,0,0,1
31410,2017,51,1,2,1,1,2,2,0,0,1
31411,2017,46,1,2,2,2,2,2,0,0,2
31412,2017,36,1,2,1,2,2,1,0,0,1
31413,2017,43,1,2,1,2,-1,2,0,0,2
31414,2017,43,1,2,2,2,2,2,0,0,2
31416,2017,29,1,2,2,1,1,1,0,0,1
31417,2017,31,1,2,2,2,1,1,0,0,2
31418,2017,31,1,2,1,2,2,2,0,0,2
31419,2017,59,1,3,1,1,2,2,0,0,1
31420,2017,57,1,3,2,1,1,2,0,0,1
31421,2017,36,1,3,2,1,2,2,0,0,2
31422,2017,33,1,3,1,1,1,1,0,0,1
31423,2017,20,1,3,2,1,-1,1,1,5,2
31424,2017,23,1,3,1,2,2,1,0,0,1
31425,2017,38,1,3,2,1,1,1,0,0,1
31426,2017,36,1,3,2,2,-1,2,0,0,2
31428,2017,45,1,3,2,1,2,2,0,0,1
31429,2017,47,1,3,2,1,2,1,0,0,1
31430,2017,34,1,3,2,1,1,1,0,0,2
31431,2017,35,1,3,2,1,2,1,0,0,2
31432,2017,28,1,3,1,2,1,1,0,0,1
31433,2017,18,1,3,2,1,2,2,0,0,1
31434,2017,24,1,3,1,1,1,1,0,0,1
31436,2017,36,1,3,2,1,2,2,0,0,1
31437,2017,27,1,3,1,1,2,1,1,8,2
31438,2017,33,1,3,2,1,2,1,1,8,2
31439,2017,26,1,3,1,1,1,1,0,0,2
31440,2017,44,1,3,1,1,2,1,0,0,2
31441,2017,48,1,3,2,1,1,1,0,0,2
31444,2017,45,1,3,2,1,2,1,0,0,1
31446,2017,35,1,3,2,1,2,2,1,8,1
31447,2017,40,1,3,1,1,1,1,1,6,1
31448,2017,28,1,3,2,2,2,2,1,8,1
31449,2017,25,1,3,1,1,2,1,0,0,2
31450,2017,30,1,3,2,1,1,2,1,8,1
31451,2017,26,1,3,1,1,1,1,0,0,1
31454,2017,60,1,3,2,1,2,2,0,0,2
31455,2017,51,1,3,2,1,1,1,0,0,2
31456,2017,36,1,3,2,1,2,1,0,0,1
31458,2017,22,1,3,2,2,2,1,0,0,1
31459,2017,49,1,3,2,1,2,2,0,0,2
31461,2017,41,2,3,1,1,1,1,0,0,1
31464,2017,44,2,3,1,2,2,2,0,0,2
31465,2017,27,2,3,2,2,2,1,0,0,2
31466,2017,26,2,3,2,1,1,1,1,9,1
31467,2017,45,2,3,2,1,1,-1,0,0,2
31473,2017,24,2,3,2,1,1,1,0,0,2
31474,2017,47,2,3,1,1,2,2,1,6,2
31475,2017,25,2,3,-1,1,2,1,0,0,1
31476,2017,51,2,3,2,1,1,2,1,2,1
31477,2017,52,2,3,-1,-1,1,1,0,0,1
31478,2017,38,2,3,1,2,2,2,0,0,1
31480,2017,27,2,3,2,1,1,1,0,0,1
31482,2017,34,2,3,2,1,1,2,1,6,2
31484,2017,34,2,3,1,2,1,1,0,0,2
31485,2017,22,2,3,2,1,1,2,0,0,1
31492,2017,41,1,3,2,1,2,2,0,0,1
31495,2017,18,1,3,2,1,1,1,1,2,1
31498,2017,25,1,3,2,1,1,2,0,0,2
31501,2017,25,1,3,2,1,2,1,0,0,2
31503,2017,27,1,3,2,1,2,1,1,8,1
31504,2017,55,1,3,1,1,2,1,0,0,2
31505,2017,25,2,3,1,1,1,1,0,0,1
31506,2017,27,1,3,2,1,1,1,0,0,1
31507,2017,28,2,3,1,1,2,1,0,0,2
31508,2017,20,1,3,2,1,2,1,0,0,2
31509,2017,25,1,3,2,2,1,1,0,0,1
31513,2017,29,1,3,2,1,1,2,0,0,2
31514,2017,50,1,3,1,1,2,1,0,0,2
31518,2017,30,1,3,1,1,2,2,1,1,1
31521,2017,33,1,3,2,1,1,1,0,0,2
31523,2017,26,1,3,2,1,-1,1,1,9,1
31525,2017,54,1,3,1,1,2,2,1,8,1
31526,2017,36,1,3,1,1,2,1,1,8,1
31527,2017,47,1,3,1,1,2,2,0,0,2
31528,2017,37,1,3,1,2,2,1,0,0,2
31530,2017,44,1,3,2,1,1,1,0,0,1
31531,2017,39,1,3,1,1,1,1,0,0,2
31532,2017,33,1,3,1,1,1,1,0,0,1
31533,2017,18,1,3,2,1,1,1,0,0,1
31534,2017,38,1,3,1,1,2,2,0,0,1
31536,2017,30,1,3,2,1,2,1,0,0,2
31537,2017,50,1,3,1,2,2,2,0,0,2
31538,2017,22,1,3,2,2,2,2,0,0,1
31539,2017,22,1,3,2,1,1,1,0,0,1
31545,2017,24,1,3,2,1,2,1,0,0,1
31546,2017,29,1,3,2,1,1,2,0,0,1
31547,2017,46,1,3,1,1,1,2,0,0,2
31548,2017,40,1,3,2,1,2,1,0,0,2
31549,2017,38,1,3,1,1,1,2,0,0,2
31550,2017,23,1,3,2,1,2,1,0,0,2
31551,2017,52,1,3,2,1,2,1,1,2,2
31553,2017,25,2,3,1,1,1,1,0,0,1
31556,2017,22,2,3,1,1,1,1,0,0,2
31557,2017,38,2,3,2,2,2,1,0,0,2
31558,2017,29,2,3,2,1,1,1,0,0,1
31559,2017,27,2,3,1,1,1,1,0,0,1
31561,2017,32,2,3,2,1,1,1,0,0,1
31562,2017,27,2,3,2,1,2,1,0,0,1
31563,2017,25,2,3,2,1,2,1,0,0,2
31568,2017,18,2,3,2,1,1,1,1,6,1
31571,2017,30,2,3,2,1,1,1,1,2,2
31572,2017,46,2,3,2,1,2,1,0,0,1
31575,2017,27,2,3,1,1,1,1,0,0,1
31576,2017,37,2,3,1,1,2,2,0,0,2
31580,2017,25,2,3,2,1,1,1,0,0,1
31584,2017,26,2,3,2,1,2,1,0,0,1
31587,2017,48,1,3,2,1,2,1,0,0,1
31589,2017,28,2,3,1,2,1,1,0,0,1
31592,2017,44,1,3,2,2,1,1,0,0,2
31593,2017,31,1,3,2,1,2,1,0,0,1
31594,2017,45,1,3,2,1,2,1,0,0,1
31596,2017,28,1,3,2,1,2,1,0,0,1
31597,2017,24,1,3,1,1,1,1,0,0,1
31598,2017,30,1,3,1,1,1,1,0,0,1
31600,2017,36,1,3,2,2,2,1,0,0,1
31604,2017,39,1,3,2,1,2,1,0,0,2
31605,2017,64,1,3,2,1,2,1,0,0,2
31606,2017,63,1,3,1,1,2,1,0,0,2
31609,2017,37,1,3,1,2,1,2,0,0,1
31610,2017,48,1,3,2,2,1,2,0,0,1
31611,2017,54,1,3,1,2,1,2,0,0,2
31613,2017,36,1,3,2,2,1,1,0,0,1
31614,2017,29,1,3,1,1,2,1,0,0,1
31616,2017,28,1,3,1,2,1,1,0,0,1
31617,2017,46,1,3,1,2,1,1,0,0,2
31618,2017,36,1,3,1,1,2,1,0,0,1
31619,2017,54,1,3,1,1,2,1,0,0,2
31623,2017,30,1,3,2,2,1,1,1,8,1
31625,2017,35,1,3,1,1,1,1,0,0,1
31626,2017,37,1,3,2,2,2,2,0,0,1
31629,2017,29,1,3,1,1,2,1,0,0,1
31631,2017,45,1,3,1,2,1,1,0,0,2
31634,2017,28,1,3,1,1,2,1,0,0,1
31635,2017,38,1,3,1,1,2,1,0,0,2
31637,2017,24,1,3,2,1,2,1,0,0,1
31639,2017,64,1,3,1,1,2,1,0,0,2
31640,2017,34,1,3,1,1,2,1,0,0,1
31643,2017,21,1,3,2,1,2,1,0,0,1
31650,2017,62,1,3,1,2,1,1,0,0,2
31651,2017,35,1,3,2,1,2,1,0,0,1
31653,2017,44,1,3,1,2,1,1,0,0,2
31655,2017,40,2,3,1,2,1,1,0,0,2
31656,2017,58,1,3,2,1,2,2,0,0,2
31657,2017,36,1,3,1,1,2,1,0,0,2
31658,2017,33,1,3,1,2,1,2,0,0,1
31661,2017,48,1,3,1,1,2,1,0,0,2
31665,2017,23,1,3,2,1,1,1,0,0,1
31669,2017,24,1,3,1,1,2,1,0,0,1
31671,2017,23,1,3,1,1,2,1,0,0,1
31676,2017,31,1,3,2,2,2,2,0,0,1
31677,2017,18,1,3,2,1,2,1,0,0,1
31683,2017,22,1,3,2,2,2,1,0,0,1
31684,2017,52,1,3,1,1,2,1,0,0,2
31685,2017,29,1,3,2,1,2,2,0,0,1
31686,2017,28,1,3,1,1,1,2,0,0,1
31690,2017,40,1,3,2,1,1,2,0,0,1
31696,2017,22,2,3,1,1,2,2,0,0,1
31697,2017,32,1,3,2,1,2,2,0,0,1
31698,2017,48,1,3,1,1,2,2,0,0,1
31699,2017,28,1,3,1,1,2,2,0,0,1
31700,2017,29,1,3,2,1,2,2,0,0,1
31701,2017,57,2,3,1,1,2,2,0,0,1
31704,2017,36,1,3,2,1,2,2,1,8,1
31705,2017,58,1,3,1,2,2,2,0,0,1
31707,2017,48,1,3,1,2,2,1,0,0,1
31708,2017,46,1,3,2,1,2,2,0,0,1
31713,2017,40,2,3,2,1,2,2,0,0,1
31715,2017,48,1,3,2,2,2,1,1,8,1
31716,2017,56,1,3,2,1,1,2,0,0,1
31717,2017,33,1,3,2,2,1,2,1,8,1
31720,2017,24,1,3,2,2,1,1,0,0,1
31721,2017,23,1,3,2,2,2,1,0,0,1
31722,2017,19,1,3,2,1,2,1,0,0,1
31725,2017,34,1,3,2,1,2,1,0,0,2
31726,2017,27,1,3,1,1,2,1,0,0,1
31728,2017,22,1,3,2,1,1,1,0,0,1
31729,2017,24,2,3,2,1,2,1,0,0,2
31730,2017,40,1,3,2,2,2,2,0,0,2
31731,2017,26,1,3,1,1,1,1,0,0,1
31732,2017,50,2,3,1,2,1,1,0,0,1
31733,2017,25,2,3,2,1,1,1,0,0,1
31736,2017,31,1,3,1,1,1,1,0,0,1
31739,2017,20,1,3,1,2,2,2,0,0,1
31742,2017,28,2,3,2,1,1,1,1,6,1
31743,2017,23,1,3,2,1,1,1,0,0,1
31745,2017,60,1,3,1,1,2,2,0,0,2
31747,2017,49,1,3,1,2,2,2,0,0,2
31748,2017,27,1,3,1,1,2,1,0,0,1
31749,2017,32,1,1,2,1,1,2,0,0,1
31750,2017,32,1,1,1,-2,1,2,0,0,-2
31751,2017,32,1,1,2,2,2,2,1,8,-2
31752,2017,25,2,3,1,2,2,1,0,0,1
31764,2017,36,1,3,2,1,1,1,0,0,1
31765,2017,43,1,3,2,1,1,1,0,0,1
31766,2017,31,2,3,1,1,1,1,0,0,1
31773,2017,25,2,3,2,1,1,1,0,0,2
31776,2017,35,1,3,2,1,1,1,0,0,2
31779,2017,29,2,3,1,1,1,1,0,0,1
31780,2017,36,1,3,2,1,1,1,0,0,1
31782,2017,23,2,3,1,1,-1,1,0,0,1
31784,2017,37,2,3,2,1,2,1,0,0,2
31785,2017,36,2,3,2,1,1,1,0,0,1
31786,2017,39,2,3,-1,2,1,1,1,8,1
31788,2017,36,1,3,2,1,1,1,1,8,1
31789,2017,35,2,3,1,1,1,1,0,0,2
31791,2017,38,2,3,2,1,2,1,0,0,1
31792,2017,27,1,3,1,1,1,1,0,0,2
31802,2017,20,2,3,2,1,2,1,0,0,1
31807,2017,28,1,3,2,1,1,1,0,0,1
31810,2017,24,1,3,2,1,2,2,0,0,2
31812,2017,27,1,3,2,1,1,1,0,0,1
31814,2017,23,1,3,2,1,2,2,0,0,1
31815,2017,64,1,3,2,1,2,1,0,0,2
31817,2017,47,1,3,2,2,2,2,0,0,1
31818,2017,23,1,3,2,1,2,2,0,0,1
31822,2017,28,2,3,2,1,2,2,0,0,1
31824,2017,37,1,3,2,1,1,2,0,0,1
31825,2017,37,1,3,2,1,2,2,0,0,1
31827,2017,28,1,3,2,1,2,1,0,0,1
31828,2017,23,1,3,2,1,2,1,0,0,1
31829,2017,23,1,3,2,1,1,1,0,0,1
31830,2017,24,1,3,2,1,2,2,0,0,1
31831,2017,51,1,3,2,2,2,2,0,0,2
31834,2017,53,1,3,2,2,2,2,0,0,2
31835,2017,43,1,3,2,1,1,1,0,0,2
31838,2017,42,1,3,1,1,2,2,0,0,1
31839,2017,39,1,3,2,1,2,1,0,0,1
31840,2017,49,1,3,1,1,2,2,0,0,2
31843,2017,32,1,3,2,2,2,2,0,0,2
31844,2017,55,1,3,2,2,2,2,0,0,2
31846,2017,46,2,3,2,1,2,2,0,0,2
31848,2017,24,1,3,1,1,2,2,0,0,1
31850,2017,38,2,3,2,1,1,1,0,0,1
31851,2017,43,1,3,2,1,1,2,0,0,2
31852,2017,34,1,3,2,1,1,1,0,0,1
31853,2017,31,1,3,2,1,1,1,0,0,1
31854,2017,27,1,3,2,1,2,2,0,0,1
